id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD072055	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072055; files/all n=38	Q2	6	Mus musculus (mouse)	38	20	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	a.txt;report-first-pass.stats.tsv;report.protein_description.tsv	moderate	20	ms-proteomics;vertebrates;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072089	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072089; files/all n=17	Q2	6	Oryza sativa (rice)	17	15	raw	DDA	LFQ	Q Exactive	no	no	checksum.txt;SS-all-peptides.tsv	moderate	15	ms-proteomics;plants	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072100	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072100; files/all n=21	Q2	6	Yarrowia lipolytica (candida lipolytica)	21	19	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt;report.gg_matrix.tsv	moderate	19	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072143	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072143; files/all n=32	Q1	6	Homo sapiens (human)	32	27	d.zip	DIA	LFQ	timsTOF HT	yes	no	20250513_220157_NET_samples_250513_Report.tsv	moderate	27	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD072213	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072213; files/all n=30	Q2	6	Homo sapiens (human)	30	24	raw	DIA	LFQ	Orbitrap Fusion	no	no	coip-result.txt;checksum.txt;DIA-KM-DMSO-2H.txt	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072239	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072239; files/all n=37	Q2	6	Klebsiella pneumoniae subsp. pneumoniae	37	24	raw	DDA	LFQ	Orbitrap Exploris 240	no	no	phosphosites.txt;checksum.txt	moderate	24	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072245	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072245; files/all n=17	Q2	6	Homo sapiens (human)	17	15	raw	DIA	LFQ	Q Exactive HF	no	no	DIANN_Elaboration_Human.zip	moderate	15	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072258	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072258; files/all n=22	Q2	6	Homo sapiens (human)	22	20	raw	DIA	LFQ	Orbitrap Exploris 240	no	no	checksum.txt	moderate	20	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072352	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072352; files/all n=37	Q2	6	Alcanivorax sp. 24;Bacteria;Alcanivorax borkumensis sk2	37	18	d.zip	DIA	LFQ	timsTOF fleX MALDI-2	no	no	checksum.txt	moderate	18	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072456	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072456; files/all n=39	Q1	6	Homo sapiens (human);Mus musculus (mouse)	39	30	raw	DIA	LFQ	Orbitrap Eclipse	yes	no	P2025_024_KLF15_PP_Sample_Description.xlsx;P2025_024_KLF15_PP_DIANN_Results.zip;P2025_024_KLF15_IP_Sample_Description.txt	moderate	30	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD072524	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072524; files/all n=49	Q1	6	Bacteroides thetaiotaomicron;Peptoclostridium difficile (strain 630) (clostridium difficile);Agathobacter rectalis	49	36	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	BenchmarkDataset_sampleMap.csv	moderate	36	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD072564	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072564; files/all n=29	Q2	6	Pseudomonas aeruginosa (strain ucbpp-pa14);Staphylococcus aureus	29	23	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	Spectronaut_Results_AllHits.xlsx	moderate	23	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072591	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072591; files/all n=19	Q2	6	Mus musculus (mouse)	19	15	d.zip	DIA	LFQ	timsTOF HT	no	no	report.pr_matrix.tsv;checksum.txt	moderate	15	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072598	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072598; files/all n=27	Q2	6	Homo sapiens (human)	27	21	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	Read_Me.txt;combined_peptide.tsv;combined_protein.tsv	moderate	21	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072722	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072722; files/all n=34	Q2	6	Rhizobium favelukesii	34	16	raw	DIA	LFQ	Q Exactive Plus	no	no	report.stats.tsv;report.unique_genes_matrix.tsv;11_04_2025_16_49_00.txt	moderate	16	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072756	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072756; files/all n=30	Q2	6	Homo sapiens (human)	30	24	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	parameters.setup.txt;output.csv;checksum.txt	moderate	24	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072961	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072961; files/all n=20	Q2	6	Phytophthora infestans t30-4	20	16	raw	DIA	LFQ	Q Exactive HF	no	no	244_2023-259_2023_JP_Pinfestans_Pvulgaris_directDIA_non-normalised_v17_Report_Protein_pivot_FP_Pivot_txt.txt;ConditionSetup.txt;checksum.txt	moderate	16	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073005	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073005; files/all n=42	Q2	6	Homo sapiens (human)	42	19	wiff	DIA	LFQ	TripleTOF 5600	no	no	checksum.txt	moderate	19	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073018	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073018; files/all n=35	Q1	6	Homo sapiens (human)	35	31	d.zip;raw	DIA	LFQ	Orbitrap Fusion Lumos;timsTOF Pro	yes	no	Sample_overview.xlsx;DIANN_singleMIIoocytes.zip	moderate	31	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073167	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073167; files/all n=18	Q2	6	Homo sapiens (human)	18	16	raw	DIA	LFQ	Q Exactive	no	no	checksum.txt	moderate	16	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073409	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073409; files/all n=53	Q1	6	Homo sapiens (human)	53	45	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Ref10495_platedesign_20260112.xlsx;README_Ref10495_SpectronautResultFile_PRIDE.txt	moderate	45	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073466	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073466; files/all n=21	Q2	6	Mus musculus (mouse)	21	16	raw	DIA	LFQ	Q Exactive HF-X	no	no	KEY.xlsx;checksum.txt;Mouse_2025.pr_matrix.tsv	moderate	16	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073471	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073471; files/all n=32	Q1	6	Vishniacozyma dimennae	32	24	raw	unknown	LFQ	Q Exactive HF	yes	no	mqpar_blapla.xml	moderate	24	ms-proteomics	none_in_pride	no	
PXD073571	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073571; files/all n=22	Q2	6	Mus musculus (mouse)	22	20	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	moderate	20	ms-proteomics;vertebrates;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073640	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073640; files/all n=22	Q2	6	Homo sapiens (human)	22	16	raw	DIA	LFQ	Orbitrap Astral	no	no	ID_25330_Spectronaut_search_result.sne	moderate	16	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073738	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073738; files/all n=51	Q2	6	Hevea brasiliensis	51	24	raw	DIA	LFQ	LTQ Orbitrap	no	no	checksum.txt;KK1812.tsv;KK1812.pg_matrix.tsv	moderate	24	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073787	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073787; files/all n=39	Q2	6	Bitis arietans;Naja nigricollis	39	16	d.zip	DIA	LFQ	timsTOF SCP	no	no	combined_peptide_B_All.tsv;checksum.txt;combined_protein_B_all.tsv	moderate	16	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073864	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073864; files/all n=27	Q2	6	Apis mellifera (honeybee)	27	24	raw	DDA	LFQ	Q Exactive	no	no	checksum.txt;combined_protein.tsv;combined_modified_peptide.tsv	moderate	24	ms-proteomics;invertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074024	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074024; files/all n=24	Q2	6	Homo sapiens (human)	24	22	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt;20250306_130724_DIA_Report.csv	moderate	22	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074238	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074238; files/all n=54	Q1	6	Abramis brama;Ligula intestinalis	54	24	d.zip	unknown	LFQ	timsTOF Pro	yes	no	Samples.docx	moderate	24	ms-proteomics	none_in_pride	no	
PXD074434	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074434; files/all n=20	Q2	6	Trypanosoma brucei	20	18	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt;report.tsv	moderate	18	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074451	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074451; files/all n=22	Q2	6	Mus musculus (mouse)	22	16	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt;Hpolyin_houseTranscriptomen143104_DUPESREMOVED.txt;20250512_085413_029_2024_DUN_HM_directDIA_mouse_hpoly_cont_normalised_contrasts_v19_protein_pivot_Report.tsv	moderate	16	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074461	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074461; files/all n=28	Q2	6	Homo sapiens (human)	28	24	raw	DDA	LFQ	Orbitrap Exploris 240	no	no	parameters.txt;peptides.txt;proteinGroups.txt	moderate	24	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074507	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074507; files/all n=37	Q1	6	Mus musculus (mouse)	37	16	raw	unknown	LFQ	Q Exactive HF	yes	no	ESC-QE-Sample-N1-4-90min-Anusha-14-3-24-N4.mzTab;ESC-QE-Sample-N1-3-90min-Anusha-14-3-24-N3.mzTab;ESC-QE-Sample-N1-1-90min-Anusha-14-3-24-N1.mzTab	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	
PXD074545	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074545; files/all n=17	Q2	6	Homo sapiens (human)	17	15	raw	DIA	LFQ	Orbitrap Eclipse	no	no	report.pg_matrix.tsv;checksum.txt	moderate	15	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074547	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074547; files/all n=41	Q1	6	Mus musculus (mouse)	41	16	raw	unknown	LFQ	Q Exactive HF	yes	no	ESC-QE-Sample-H1-1-90min-Anusha-23-02-24-H1.mzTab;ESC-QE-Sample-H1-4-90min-Anusha-23-02-24-H4.mzTab;ESC-QE-Sample-H1-2-90min-Anusha-23-02-24-H2-p.xlsx	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	
PXD074568	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074568; files/all n=24	Q2	6	Mus musculus (mouse)	24	20	raw	DIA	LFQ	Orbitrap Astral	no	no	20251022_204804_Dana_Oct_2025_Report.csv;20251022_204804_Dana_Oct_2025_Report.setup.txt;checksum.txt	moderate	20	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074943	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074943; files/all n=23	Q2	6	Homo sapiens (human)	23	21	raw	DIA	LFQ	Orbitrap Eclipse	no	no	checksum.txt	moderate	21	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075039	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075039; files/all n=42	Q1	6	Homo sapiens (human)	42	38	d.zip	DIA	LFQ	timsTOF Pro	yes	no	20230214_klaupman_schizophrenia-cells_DIA_sample-15_S1-D3_1_7848.d.zip;20230214_klaupman_schizophrenia-cells_DIA_sample-08_S1-C8_1_7841.d.zip;20230214_klaupman_schizophrenia-cells_DIA_sample-04_S1-C4_1_7837.d.zip	moderate	38	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD075100	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075100; files/all n=29	Q2	6	Bacteria	29	24	raw	DDA	LFQ	Orbitrap Exploris 240	no	no	muestrasProteomicayOTUSagostocopia.xlsx;checksum.txt	moderate	24	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075247	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075247; files/all n=20	Q2	6	Homo sapiens (human)	20	15	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	report.tsv;report.pg_matrix.tsv;checksum.txt	moderate	15	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075335	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075335; files/all n=44	Q1	6	Saccharomyces cerevisiae (baker's yeast)	44	36	raw	DIA	LFQ	Thermo Fisher Scientific instrument model	yes	no	SampleAnnotationFile.xlsx	moderate	36	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD075349	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075349; files/all n=20	Q2	6	Homo sapiens (human)	20	16	raw	DIA	LFQ	Orbitrap Exploris 240	no	no	checksum.txt;report.pr_matrix.tsv;report.pg_matrix.tsv	moderate	16	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075355	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075355; files/all n=24	Q2	6	Pichia kluyveri;Pichia kudriavzevii	24	16	d.zip	DDA	LFQ	timsTOF Pro	no	no	checksum.txt;peptide.csv;DB_search_psm.csv	moderate	16	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075372	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075372; files/all n=37	Q1	6	Homo sapiens (human)	37	24	raw	unknown	LFQ	Q Exactive	yes	no	mqpar.xml	moderate	24	ms-proteomics;human	none_in_pride	no	
PXD075440	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075440; files/all n=33	Q1	6	Mus musculus (mouse)	33	30	raw	DIA	LFQ	Orbitrap Astral	yes	no	SampleLabels.txt	moderate	30	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD075517	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075517; files/all n=24	Q2	6	Trypanosoma brucei	24	20	raw	DDA	LFQ	Orbitrap Fusion	no	no	checksum.txt	moderate	20	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075554	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075554; files/all n=28	Q2	6	Homo sapiens (human)	28	24	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	moderate	24	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075809	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075809; files/all n=6	Q2	6	Arabidopsis thaliana (mouse-ear cress)	6	2	raw	DDA	unknown	Q Exactive HF	no	no	checksum.txt	simple	2	ms-proteomics;plants	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD075873	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075873; files/all n=23	Q2	6	Mycobacterium smegmatis (strain atcc 700084 / mc(2)155);Mycobacterium tuberculosis h37ra;Bacteria	23	17	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	Msm_report.tsv;H37Ra_report.pg_matrix.tsv;checksum.txt	moderate	17	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD076043	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076043; files/all n=18	Q2	6	Mus musculus (mouse)	18	16	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	moderate	16	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD076153	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076153; files/all n=35	Q1	6	Homo sapiens (human)	35	32	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	experimental_design.xlsx	moderate	32	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD076220	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076220; files/all n=28	Q2	6	Bos taurus (bovine)	28	24	d.zip	DIA	LFQ	maXis	no	no	SerumExosomes_Report.tsv;checksum.txt;proteinquants_Report.xlsx	moderate	24	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD076495	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076495; files/all n=22	Q2	6	Homo sapiens (human)	22	18	raw	DIA	LFQ	quadrupole orbitrap astral instrument	no	no	PAC_BLaER1_d9report.log.txt;checksum.txt;PAC_BLaER1_QRILC_imputed_data.tsv	moderate	18	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD076503	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076503; files/all n=25	Q2	6	Homo sapiens (human)	25	18	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	diann_report.pdf	moderate	18	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD076616	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076616; files/all n=39	Q1	6	Mus musculus (mouse)	39	30	d.zip	DDA	LFQ	proteomics	yes	no	Rawfile_sample_assignment.txt	moderate	30	ms-proteomics;vertebrates	none_in_pride	no	
PXD076703	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076703; files/all n=27	Q2	6	Homo sapiens (human)	27	21	d.zip	DIA	LFQ	timsTOF HT	no	no	ID24183_Spectronaut_Result.sne	moderate	21	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD077140	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077140; files/all n=18	Q2	6	Homo sapiens (human)	18	16	raw	DIA	LFQ	quadrupole orbitrap astral instrument	no	no	checksum.txt	moderate	16	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD077344	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077344; files/all n=47	Q1	6	Homo sapiens (human);Mus musculus (mouse)	47	41	raw	DIA	LFQ	orbitrap	yes	no	WilkinsHM_APOE_Brain_BrainMito_iNeurons_iAstrocytes_Metadata.xlsx	moderate	41	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD077377	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077377; files/all n=21	Q2	6	Saccharomyces cerevisiae (baker's yeast)	21	18	raw	DDA	LFQ	Q Exactive	no	no	checksum.txt;All_3_comparisons_re-PeptideList.xlsx	moderate	18	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD077398	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077398; files/all n=48	Q1	6	Termitoidae	48	43	raw	DIA	LFQ	Orbitrap Fusion	yes	no	Sample_description.txt	moderate	43	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD077402	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077402; files/all n=50	Q1	6	Embiratermes neotenicus	50	45	raw	DIA	LFQ	Orbitrap Fusion	yes	no	SampleDescriptrion.txt	moderate	45	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD077444	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077444; files/all n=19	Q2	6	Mus musculus (mouse)	19	13	raw	DIA	LFQ	orbitrap	no	no	20241115_181439_P24-947_Harini_ms_db_Report.tsv;checksum.txt;Results_P24-947.xlsx	moderate	13	ms-proteomics;vertebrates;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD077604	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077604; files/all n=16	Q2	6	Mus musculus (mouse)	16	14	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt	moderate	14	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD077655	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077655; files/all n=25	Q2	6	Homo sapiens (human)	25	20	raw	DDA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	moderate	20	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD077854	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077854; files/all n=49	Q2	6	Homo sapiens (human)	49	16	raw	DIA	LFQ	Orbitrap Astral	no	no	report_SUMO1_pulldown_input.manifest.txt;report_SUMO1_pulldown_input-first-pass.pr_matrix.tsv;report_SUMO2_pulldown_off_normalization.log.txt	moderate	16	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD078690	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078690; files/all n=17	Q2	6	Homo sapiens (human)	17	14	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	Meta_data.xlsx;checksum.txt;Exp_004a_LiP_MS_for_PRIDE.xlsx	moderate	14	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
