id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD043528	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD043528; files/all n=49	Q0	8	Citrus sinensis (sweet orange) (citrus aurantium var. sinensis);Citrus limon	49	16	raw	DDA	LFQ	Q Exactive	yes	yes	SDRF_PhloemOrangeLemon_StressTriozaErytreae.txt	moderate	16	ms-proteomics	none_in_pride	no	deposited: SDRF_PhloemOrangeLemon_StressTriozaErytreae.txt
PXD045279	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD045279; files/all n=33	Q0	8	Mus musculus (mouse)	33	16	raw	DDA	LFQ	Q Exactive	yes	yes	SDRF.xlsx	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.xlsx
PXD051889	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD051889; files/all n=23	Q0	8	Mus musculus (mouse)	23	16	raw	DDA	LFQ	Q Exactive HF-X	yes	yes	sdrf.tsv	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD057021	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057021; files/all n=21	Q0	8	Clostridium pasteurianum dsm 525 = atcc 6013;Rhodopseudomonas palustris	21	16	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	sdrf.txt	moderate	16	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf.txt
PXD058465	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058465; files/all n=19	Q0	8	Homo sapiens (human)	19	16	raw	DIA	LFQ	Q Exactive HF	yes	yes	sdrf-cell-line.tsv	moderate	16	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-cell-line.tsv
PXD070157	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070157; files/all n=21	Q0	8	Mus musculus (mouse)	21	16	raw	DDA	LFQ	Orbitrap Exploris 480	yes	yes	sample_description.sdrf.txt	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	deposited: sample_description.sdrf.txt
PXD071585	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071585; files/all n=44	Q0	8	Equus caballus (horse)	44	16	d.zip	DIA	LFQ	timsTOF SCP	yes	yes	sdrf.tsv	moderate	16	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf.tsv
PXD063351	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063351; files/all n=20	Q0	8	Mus musculus (mouse)	20	17	d.zip	DIA	LFQ	timsTOF HT	yes	yes	SDRF.tsv	moderate	17	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD064689	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064689; files/all n=22	Q0	8	Methanosarcina mazei go1	22	17	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	sdrf.tsv	moderate	17	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf.tsv
PXD073954	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073954; files/all n=23	Q0	8	Homo sapiens (human);Mus musculus (mouse)	23	17	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	HEK_RiboTag_SDRF.tsv	moderate	17	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: HEK_RiboTag_SDRF.tsv
PXD016336	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD016336; files/all n=118	Q0	8	Homo sapiens (human)	118	18	raw	DDA	LFQ	Q Exactive Plus	yes	yes	sdrf.tsv	moderate	18	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: sdrf.tsv
PXD044432	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD044432; files/all n=25	Q0	8	Homo sapiens (human)	25	18	raw.zip	DIA	LFQ	Synapt MS	yes	yes	SDRF.xlsx	moderate	18	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.xlsx
PXD066718	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066718; files/all n=23	Q0	8	Homo sapiens (human)	23	18	raw	DIA	LFQ	Orbitrap Astral Zoom;Orbitrap Astral	yes	yes	sdrf-500-300SPD.sdrf.xlsx	moderate	18	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-500-300SPD.sdrf.xlsx
PXD073612	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073612; files/all n=36	Q0	8	Homo sapiens (human)	36	18	raw	DDA	LFQ	Orbitrap Ascend;Orbitrap Exploris 480	yes	yes	sdrf-default.sdrf.csv	moderate	18	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: sdrf-default.sdrf.csv
PXD073641	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073641; files/all n=41	Q0	8	Naja sp.;Trimeresurus	41	18	raw	DIA	LFQ	Q Exactive HF	yes	yes	sdrf-default_VenomProteome-Napat.xlsx	moderate	18	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: sdrf-default_VenomProteome-Napat.xlsx
PXD074583	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074583; files/all n=193	Q0	8	Akkermansia muciniphila	193	18	raw	DDA	LFQ	Orbitrap Fusion	yes	yes	Akk_Proteomics_Study5.PRIDE_ready.RENAMED_for_your_RAWs.sdrf.tsv	moderate	18	ms-proteomics	none_in_pride	no	deposited: Akk_Proteomics_Study5.PRIDE_ready.RENAMED_for_your_RAWs.sdrf.tsv
PXD030447	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD030447; files/all n=40	Q0	8	Mus musculus (mouse)	40	19	wiff	DIA	LFQ	TripleTOF 6600	yes	yes	SDRF.tsv	moderate	19	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD045896	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD045896; files/all n=61	Q0	8	Mus musculus (mouse)	61	19	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF_PSSH.tsv;SDRF_Totalproteome.tsv	moderate	19	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF_PSSH.tsv;SDRF_Totalproteome.tsv
PXD068063	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068063; files/all n=23	Q0	8	Homo sapiens (human);Sus scrofa domesticus (domestic pig)	23	19	d.zip;raw	DIA	LFQ	timsTOF HT;Q Exactive HF	yes	yes	KAK386_SDRF_PRIDE.xlsx	moderate	19	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: KAK386_SDRF_PRIDE.xlsx
PXD027813	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD027813; files/all n=184	Q0	8	Giardia lamblia atcc 50803	184	20	raw	DDA	LFQ	Q Exactive Plus	yes	yes	sdrf.tsv	moderate	20	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD040462	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040462; files/all n=26	Q0	8	Juglans regia (english walnut)	26	20	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-walnut.tsv	moderate	20	ms-proteomics	none_in_pride	no	deposited: sdrf-walnut.tsv
PXD044001	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD044001; files/all n=24	Q0	8	Homo sapiens (human)	24	20	raw	DDA	LFQ	Q Exactive HF	yes	yes	CHI3L1OE-metadata-SDRF.tsv	moderate	20	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: CHI3L1OE-metadata-SDRF.tsv
PXD053150	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053150; files/all n=62	Q0	8	Homo sapiens (human)	62	20	d.zip	DDA	LFQ	Bruker Daltonics timsTOF series	yes	yes	sdrf.tsv	moderate	20	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD053568	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053568; files/all n=37	Q0	8	Mus musculus (mouse)	37	20	raw	DIA	LFQ	Q Exactive HF	yes	yes	sdrf_5xFAD_DIA.tsv;sdrf_5xFAD_DDA.tsv	moderate	20	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: sdrf_5xFAD_DIA.tsv;sdrf_5xFAD_DDA.tsv
PXD077362	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077362; files/all n=23	Q0	8	Homo sapiens (human)	23	20	raw	DIA	LFQ	orbitrap	yes	yes	SDRF_HDF_repregrammed_DCs_3_DIA.txt	moderate	20	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF_HDF_repregrammed_DCs_3_DIA.txt
PXD029913	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD029913; files/all n=32	Q0	8	Saccharomyces cerevisiae (baker's yeast)	32	21	raw	DIA	LFQ	Orbitrap Fusion	yes	yes	SDRF.txt	moderate	21	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: SDRF.txt
PXD060108	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060108; files/all n=27	Q0	8	Arabidopsis thaliana (mouse-ear cress)	27	22	raw	DDA	LFQ	Q Exactive	yes	yes	sdrf-plants_MKIP1.sdrf.tsv	moderate	22	ms-proteomics;plants	none_in_pride	no	deposited: sdrf-plants_MKIP1.sdrf.tsv
PXD048344	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048344; files/all n=31	Q0	8	Homo sapiens (human)	31	23	raw.zip	DIA	LFQ	Synapt MS	yes	yes	SDRF.txt	moderate	23	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.txt
PXD064206	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064206; files/all n=40	Q0	8	Candida albicans (yeast)	40	23	raw	DDA	LFQ	Orbitrap Exploris 240	yes	yes	SDRF.tsv	moderate	23	ms-proteomics	none_in_pride	no	deposited: SDRF.tsv
PXD029341	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD029341; files/all n=27	Q0	8	Homo sapiens (human)	27	24	raw	DDA	LFQ	Q Exactive HF	yes	yes	sdrf.tsv	moderate	24	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD035104	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD035104; files/all n=34	Q0	8	Diplonema papillatum	34	24	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-fractions.tsv	moderate	24	ms-proteomics	none_in_pride	no	deposited: sdrf-fractions.tsv
PXD035547	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD035547; files/all n=300	Q0	8	Plasmodium falciparum	300	24	raw	DDA	LFQ	Q Exactive HF	yes	yes	sdrf-default_OOM_220621_WholeProteome.tsv	moderate	24	ms-proteomics	none_in_pride	no	deposited: sdrf-default_OOM_220621_WholeProteome.tsv
PXD041415	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041415; files/all n=76	Q0	8	Mus musculus (mouse)	76	24	raw	DDA	LFQ	Q Exactive HF-X	yes	yes	sdrf.tsv.tsv	moderate	24	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv.tsv
PXD044301	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD044301; files/all n=73	Q0	8	Oncorhynchus mykiss (rainbow trout) (salmo gairdneri)	73	24	raw	DDA	LFQ	Q Exactive HF	yes	yes	SDRFFileBrainRainbowTroutShotgun.txt	moderate	24	ms-proteomics	none_in_pride	no	deposited: SDRFFileBrainRainbowTroutShotgun.txt
PXD045806	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD045806; files/all n=126	Q0	8	Mus musculus (mouse)	126	24	raw	DDA	LFQ	LTQ Orbitrap Velos;Orbitrap Eclipse	yes	yes	SDRF_Totalproteome_NBF.txt;SDRF_persulfidation.txt	moderate	24	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF_Totalproteome_NBF.txt;SDRF_persulfidation.txt
PXD050916	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050916; files/all n=32	Q0	8	Mus musculus (mouse)	32	24	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf-vertebrates.tsv	moderate	24	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf-vertebrates.tsv
PXD054714	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD054714; files/all n=29	Q0	8	Human gut metagenome;Gut metagenome	29	24	raw	DDA	LFQ	Q Exactive HF	yes	yes	SDRF.txt	moderate	24	ms-proteomics	none_in_pride	no	deposited: SDRF.txt
PXD057643	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057643; files/all n=27	Q0	8	Homo sapiens (human)	27	24	d.zip	DIA	LFQ	timsTOF Pro 2;timsTOF Pro	yes	yes	SDRF.txt	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.txt
PXD058185	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058185; files/all n=26	Q0	8	Mus musculus (mouse)	26	24	d.zip	DIA	LFQ	timsTOF Pro 2	yes	yes	SDRF.sdrf	moderate	24	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.sdrf
PXD063595	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063595; files/all n=29	Q0	8	Homo sapiens (human)	29	24	raw	DIA	LFQ	Orbitrap Astral	yes	yes	sdrf-cell-line.sdrf.tsv;sdrf-human.sdrf.tsv	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv;sdrf-human.sdrf.tsv
PXD066622	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066622; files/all n=29	Q0	8	Homo sapiens (human)	29	24	raw	DDA	LFQ	Orbitrap Exploris 480;Q Exactive HF	yes	yes	sdrf.tsv	moderate	24	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD067317	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067317; files/all n=26	Q0	8	Homo sapiens (human)	26	24	raw	DIA	LFQ	Orbitrap Astral Zoom;Orbitrap Astral	yes	yes	sdrf-50SPD.sdrf.xlsx	moderate	24	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-50SPD.sdrf.xlsx
PXD050553	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050553; files/all n=31	Q0	7	Arabidopsis thaliana (mouse-ear cress)	31	17	raw	unknown	LFQ	LTQ Orbitrap	yes	yes	SDRF_pollen_mito.txt	moderate	17	ms-proteomics;plants	none_in_pride	no	deposited: SDRF_pollen_mito.txt
PXD063339	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063339; files/all n=20	Q0	7	Mus musculus (mouse)	20	17	d.zip	unknown	LFQ	timsTOF HT	yes	yes	SDRF.tsv	moderate	17	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF.tsv
PXD062688	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062688; files/all n=20	Q0	7	Homo sapiens (human)	20	18	raw	unknown	LFQ	Orbitrap Fusion Lumos	yes	yes	sdrf.tsv	moderate	18	ms-proteomics;human	none_in_pride	no	deposited: sdrf.tsv
PXD050212	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050212; files/all n=62	Q0	7	Homo sapiens (human);Mus musculus (mouse)	62	19	raw	unknown	LFQ	LTQ Orbitrap Velos	yes	yes	SDRF.tsv	moderate	19	ms-proteomics	none_in_pride	no	deposited: SDRF.tsv
PXD048806	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048806; files/all n=66	Q0	7	Homo sapiens (human)	66	21	raw	unknown	LFQ	Q Exactive Plus	yes	yes	annotation_rev1.sdrf.txt	moderate	21	ms-proteomics;human	none_in_pride	no	deposited: annotation_rev1.sdrf.txt
PXD056299	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056299; files/all n=27	Q0	7	Homo sapiens (human)	27	24	raw	unknown	LFQ	LTQ Orbitrap	yes	yes	sdrf-cell-line.sdrf.tsv	moderate	24	ms-proteomics;human	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv
PXD062890	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062890; files/all n=27	Q0	7	Homo sapiens (human)	27	24	raw	unknown	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-cell-line.sdrf.tsv	moderate	24	ms-proteomics;human	none_in_pride	no	deposited: sdrf-cell-line.sdrf.tsv
PXD050661	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050661; files/all n=36	Q0	7	Bos taurus (bovine)	36	25	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	SDRF.tsv	moderate	25	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD067363	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067363; files/all n=27	Q0	7	Homo sapiens (human)	27	25	raw	DIA	LFQ	Orbitrap Astral Zoom;Orbitrap Astral	yes	yes	sdrf-50SPD.sdrf.xlsx	moderate	25	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-50SPD.sdrf.xlsx
PXD075459	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075459; files/all n=30	Q0	7	Homo sapiens (human)	30	25	d.zip	DIA	LFQ	timsTOF SCP	yes	yes	SDRF.tsv	moderate	25	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD048079	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048079; files/all n=57	Q0	7	Mus musculus (mouse)	57	26	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF_DS_PSSH.tsv;DS_total_proteome_SDRF.tsv	moderate	26	ms-proteomics;vertebrates	none_in_pride	no	deposited: SDRF_DS_PSSH.tsv;DS_total_proteome_SDRF.tsv
PXD067433	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067433; files/all n=28	Q0	7	Homo sapiens (human)	28	26	raw	DIA	LFQ	Orbitrap Astral Zoom;Orbitrap Astral	yes	yes	sdrf-50SPD.sdrf.xlsx	moderate	26	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	deposited: sdrf-50SPD.sdrf.xlsx
PXD024305	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD024305; files/all n=33	Q0	7	Saccharomyces cerevisiae (baker's yeast);Homo sapiens (human)	33	27	raw	DDA	LFQ	LTQ Orbitrap Velos	yes	yes	sdrf.tsv	moderate	27	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD041327	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD041327; files/all n=85	Q0	7	Mus musculus (mouse)	85	27	raw	DDA	LFQ	Q Exactive HF-X	yes	yes	sdrf.tsv	moderate	27	ms-proteomics;vertebrates	none_in_pride	no	deposited: sdrf.tsv
PXD073413	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073413; files/all n=31	Q0	7	Homo sapiens (human)	31	27	raw.zip	DIA	LFQ	Orbitrap Astral	yes	yes	sdrf-human.tsv	moderate	27	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: sdrf-human.tsv
PXD031455	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD031455; files/all n=83	Q0	7	Homo sapiens (human)	83	28	raw	DDA	LFQ	Orbitrap Eclipse	yes	yes	SDRF.tsv.txt	moderate	28	ms-proteomics;human;cell-lines	none_in_pride	no	deposited: SDRF.tsv.txt
PXD040190	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040190; files/all n=64	Q0	7	Apis mellifera (honeybee)	64	28	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-origin.tsv	moderate	28	ms-proteomics;invertebrates	none_in_pride	no	deposited: sdrf-origin.tsv
PXD059390	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059390; files/all n=39	Q0	7	Homo sapiens (human)	39	28	raw	DDA	LFQ	Q Exactive HF	yes	yes	PXD059390.sdrf.tsv	moderate	28	ms-proteomics;human	none_in_pride	no	deposited: PXD059390.sdrf.tsv
PXD059416	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059416; files/all n=38	Q0	7	Homo sapiens (human)	38	28	raw	DDA	LFQ	Proteome Discoverer;Q Exactive HF	yes	yes	PXD059416.sdrf.tsv	moderate	28	ms-proteomics;human	none_in_pride	no	deposited: PXD059416.sdrf.tsv
PXD059982	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059982; files/all n=34	Q0	7	Coffea arabica (arabian coffee)	34	28	raw	DDA	LFQ	LTQ Orbitrap Elite	yes	yes	sdrf-coffee-origin.tsv	moderate	28	ms-proteomics	none_in_pride	no	deposited: sdrf-coffee-origin.tsv
PXD066688	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066688; files/all n=33	Q0	7	Saccharomyces cerevisiae (baker's yeast)	33	28	raw	DIA	LFQ	Orbitrap Exploris 480	yes	yes	SDRF.tsv	moderate	28	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD048340	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD048340; files/all n=36	Q0	7	Homo sapiens (human)	36	29	raw.zip	DIA	LFQ	Synapt MS	yes	yes	SDRF.xlsx	moderate	29	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.xlsx
PXD033871	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD033871; files/all n=33	Q0	7	Homo sapiens (human)	33	30	raw	DIA	LFQ	Q Exactive HF	yes	yes	SDRF.tsv	moderate	30	ms-proteomics;human;dia-acquisition	none_in_pride	no	deposited: SDRF.tsv
PXD042946	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD042946; files/all n=69	Q0	7	Human gut metagenome;Homo sapiens (human)	69	30	raw	DDA	LFQ	Orbitrap Exploris 480	yes	yes	sdrf.tsv	moderate	30	ms-proteomics	none_in_pride	no	deposited: sdrf.tsv
PXD051376	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD051376; files/all n=64	Q0	7	Homo sapiens (human)	64	30	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	yes	SDRF.tsv	moderate	30	ms-proteomics;human	none_in_pride	no	deposited: SDRF.tsv
PXD052504	include	Submitter deposited an SDRF in PRIDE; import, validate, and improve	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD052504; files/all n=63	Q0	7	Xanthium strumarium	63	30	wiff	DIA	LFQ	TripleTOF 5600	yes	yes	SDRF.xlsx	moderate	30	ms-proteomics;dia-acquisition	none_in_pride	no	deposited: SDRF.xlsx
